name,uen,address,tel,fax,contractor_type,trade_type,workhead,workhead_title,grade,detail_url
HORSBURGH INTEGRATED SERVICES PTE. LTD.,199604588M,1090 LOWER DELTA ROAD #04-05 SINGAPORE 169201,62731583,62730953,fm-registry,housekeeping-cleansing-desilting-conservancy-service,FM02,"Housekeeping, Cleansing, Desilting & Conservancy Service",All,https://www.bca.gov.sg/eBACS/BCA_DIRECTORY/Company/CompanyDetails?uenNo=199604588M
HOTFOOT ASIA PTE. LTD.,201105191H,5 UPPER ALJUNIED LINK #06-02 QUARTZ INDUSTRIAL BUILDING SINGAPORE 367903,85066688,,fm-registry,housekeeping-cleansing-desilting-conservancy-service,FM02,"Housekeeping, Cleansing, Desilting & Conservancy Service",All,https://www.bca.gov.sg/eBACS/BCA_DIRECTORY/Company/CompanyDetails?uenNo=201105191H
HTS GLOBAL PTE LTD,202302989D,10 JALAN BESAR #03-04 SIM LIM TOWER SINGAPORE 208787,90182347,,fm-registry,housekeeping-cleansing-desilting-conservancy-service,FM02,"Housekeeping, Cleansing, Desilting & Conservancy Service",All,https://www.bca.gov.sg/eBACS/BCA_DIRECTORY/Company/CompanyDetails?uenNo=202302989D
HTSS ENGINEERING PTE LTD,202444499M,881 WOODLANDS STREET 82 #09-46 SINGAPORE 730881,93446530,,fm-registry,housekeeping-cleansing-desilting-conservancy-service,FM02,"Housekeeping, Cleansing, Desilting & Conservancy Service",All,https://www.bca.gov.sg/eBACS/BCA_DIRECTORY/Company/CompanyDetails?uenNo=202444499M
HUA TONG ENGINEERING PTE LTD,201916117R,804A KEAT HONG CLOSE #10-06 KEAT HONG PRIDE SINGAPORE 681804,83398981,,fm-registry,housekeeping-cleansing-desilting-conservancy-service,FM02,"Housekeeping, Cleansing, Desilting & Conservancy Service",All,https://www.bca.gov.sg/eBACS/BCA_DIRECTORY/Company/CompanyDetails?uenNo=201916117R
HWA SENG BUILDER PTE LTD,199200384Z,76 JOO KOON CIRCLE SINGAPORE 629096,65608698,65600529,fm-registry,housekeeping-cleansing-desilting-conservancy-service,FM02,"Housekeeping, Cleansing, Desilting & Conservancy Service",All,https://www.bca.gov.sg/eBACS/BCA_DIRECTORY/Company/CompanyDetails?uenNo=199200384Z
I. Z. SPECIALIST PTE. LTD.,201927097W,3018 BEDOK NORTH STREET 5 #05-24 EASTLINK SINGAPORE 486132,69806891,,fm-registry,housekeeping-cleansing-desilting-conservancy-service,FM02,"Housekeeping, Cleansing, Desilting & Conservancy Service",All,https://www.bca.gov.sg/eBACS/BCA_DIRECTORY/Company/CompanyDetails?uenNo=201927097W
ICLEANER PTE LTD,201502690R,7 MANDAI LINK #02-10 MANDAI CONNECTION SINGAPORE 728653,66860002,63161631,fm-registry,housekeeping-cleansing-desilting-conservancy-service,FM02,"Housekeeping, Cleansing, Desilting & Conservancy Service",All,https://www.bca.gov.sg/eBACS/BCA_DIRECTORY/Company/CompanyDetails?uenNo=201502690R
IDO4U INTEGRATED SERVICES PTE LTD,202124551C,850 JURONG WEST STREET 81 #08-271 SINGAPORE 640850,81980009,,fm-registry,housekeeping-cleansing-desilting-conservancy-service,FM02,"Housekeeping, Cleansing, Desilting & Conservancy Service",All,https://www.bca.gov.sg/eBACS/BCA_DIRECTORY/Company/CompanyDetails?uenNo=202124551C
IGM SERVICES PTE LTD,199100601E,113 EUNOS AVE 3 #05-03 GORDON INDUSTRIAL BUILDING SINGAPORE 409838,69969284,67490150,fm-registry,housekeeping-cleansing-desilting-conservancy-service,FM02,"Housekeeping, Cleansing, Desilting & Conservancy Service",All,https://www.bca.gov.sg/eBACS/BCA_DIRECTORY/Company/CompanyDetails?uenNo=199100601E
INDECO ENGINEERS (PTE) LTD,198304130G,38 TANJONG PENJURU #04-00 CWT LOGISTICS HUB 1 SINGAPORE 609039,62626888,62622110,fm-registry,housekeeping-cleansing-desilting-conservancy-service,FM02,"Housekeeping, Cleansing, Desilting & Conservancy Service",All,https://www.bca.gov.sg/eBACS/BCA_DIRECTORY/Company/CompanyDetails?uenNo=198304130G
INDEL-DAVIS (SINGAPORE) PTE LTD,197000029R,3014 UBI ROAD 1 #01-298 SINGAPORE 408702,88660555,,fm-registry,housekeeping-cleansing-desilting-conservancy-service,FM02,"Housekeeping, Cleansing, Desilting & Conservancy Service",All,https://www.bca.gov.sg/eBACS/BCA_DIRECTORY/Company/CompanyDetails?uenNo=197000029R
INDUSTRIAL & COMMERCIAL FACILITIES MANAGEMENT PTE. LTD.,200908617W,75 BEACH ROAD #04-01 75BR SINGAPORE 189689,63688328,63672163,fm-registry,housekeeping-cleansing-desilting-conservancy-service,FM02,"Housekeeping, Cleansing, Desilting & Conservancy Service",All,https://www.bca.gov.sg/eBACS/BCA_DIRECTORY/Company/CompanyDetails?uenNo=200908617W
INFINITE FACILITIES SERVICES PTE. LTD.,201940561H,7030 ANG MO KIO AVENUE 5 #07-22 NORTHSTAR @ AMK SINGAPORE 569880,87498310,,fm-registry,housekeeping-cleansing-desilting-conservancy-service,FM02,"Housekeeping, Cleansing, Desilting & Conservancy Service",All,https://www.bca.gov.sg/eBACS/BCA_DIRECTORY/Company/CompanyDetails?uenNo=201940561H
INFINITY ELECTRICAL AND ENERGY SERVICES,53429266J,"476A PASIR RIS DRIVE 6, #03-634 SINGAPORE 511476",82003525,69519336,fm-registry,housekeeping-cleansing-desilting-conservancy-service,FM02,"Housekeeping, Cleansing, Desilting & Conservancy Service",All,https://www.bca.gov.sg/eBACS/BCA_DIRECTORY/Company/CompanyDetails?uenNo=53429266J
INFOCUS INTEGRATED ENGINEERING PTE. LTD.,199609105C,1090 LOWER DELTA ROAD #04-04 SINGAPORE 169201,62731583,62730953,fm-registry,housekeeping-cleansing-desilting-conservancy-service,FM02,"Housekeeping, Cleansing, Desilting & Conservancy Service",All,https://www.bca.gov.sg/eBACS/BCA_DIRECTORY/Company/CompanyDetails?uenNo=199609105C
INNOVATE ENGINEERING PTE LTD,202434238W,34 MARSILING DRIVE #02-395 SINGAPORE 730034,86663236,,fm-registry,housekeeping-cleansing-desilting-conservancy-service,FM02,"Housekeeping, Cleansing, Desilting & Conservancy Service",All,https://www.bca.gov.sg/eBACS/BCA_DIRECTORY/Company/CompanyDetails?uenNo=202434238W
INSPIRATION DESIGN CONSTRUCTION PTE. LTD.,200601986N,100 TRAS STREET #09-01 100 AM SINGAPORE 079027,62847479,65428408,fm-registry,housekeeping-cleansing-desilting-conservancy-service,FM02,"Housekeeping, Cleansing, Desilting & Conservancy Service",All,https://www.bca.gov.sg/eBACS/BCA_DIRECTORY/Company/CompanyDetails?uenNo=200601986N
INTEGRATED PROPERTY MANAGEMENT PTE LTD,198701304G,18 BOON LAY WAY #02-146 TRADEHUB 21 SINGAPORE 609966,62687333,62689390,fm-registry,housekeeping-cleansing-desilting-conservancy-service,FM02,"Housekeeping, Cleansing, Desilting & Conservancy Service",All,https://www.bca.gov.sg/eBACS/BCA_DIRECTORY/Company/CompanyDetails?uenNo=198701304G
IS CLEANING SERVICES PTE LTD,199508537Z,7 GAMBAS CRESCENT #09-17 ARK @ GAMBAS SINGAPORE 757087,68949443,68949442,fm-registry,housekeeping-cleansing-desilting-conservancy-service,FM02,"Housekeeping, Cleansing, Desilting & Conservancy Service",All,https://www.bca.gov.sg/eBACS/BCA_DIRECTORY/Company/CompanyDetails?uenNo=199508537Z
IS SERVISYSTEM PTE. LTD.,200413062W,12 WOODLANDS SQUARE #03-83 WOODS SQUARE TOWER 1 SINGAPORE 737715,67674877,67556545,fm-registry,housekeeping-cleansing-desilting-conservancy-service,FM02,"Housekeeping, Cleansing, Desilting & Conservancy Service",All,https://www.bca.gov.sg/eBACS/BCA_DIRECTORY/Company/CompanyDetails?uenNo=200413062W
ISO-LANDSCAPE PTE. LTD.,200706843C,8 CHANGI NORTH STREET 1 ISO TEAM BUILDING SINGAPORE 498829,67470220,67470110,fm-registry,housekeeping-cleansing-desilting-conservancy-service,FM02,"Housekeeping, Cleansing, Desilting & Conservancy Service",All,https://www.bca.gov.sg/eBACS/BCA_DIRECTORY/Company/CompanyDetails?uenNo=200706843C
ISS FACILITY SERVICES PRIVATE LIMITED,197200488G,1 HARBOURFRONT PLACE #09-01 HARBOURFRONT TOWER 1 SINGAPORE 098633,62279711,,fm-registry,housekeeping-cleansing-desilting-conservancy-service,FM02,"Housekeeping, Cleansing, Desilting & Conservancy Service",All,https://www.bca.gov.sg/eBACS/BCA_DIRECTORY/Company/CompanyDetails?uenNo=197200488G
J.O.L ENVIRONMENTAL PTE. LTD.,200808235Z,629 ALJUNIED ROAD #04-13 CITITECH INDUSTRIAL BUILDING SINGAPORE 389838,67486144,67480238,fm-registry,housekeeping-cleansing-desilting-conservancy-service,FM02,"Housekeeping, Cleansing, Desilting & Conservancy Service",All,https://www.bca.gov.sg/eBACS/BCA_DIRECTORY/Company/CompanyDetails?uenNo=200808235Z
J7 ENGINEERING PTE. LTD.,202501486H,867 YISHUN STREET 81 #06-29 SINGAPORE 760867,81278469,62540132,fm-registry,housekeeping-cleansing-desilting-conservancy-service,FM02,"Housekeeping, Cleansing, Desilting & Conservancy Service",All,https://www.bca.gov.sg/eBACS/BCA_DIRECTORY/Company/CompanyDetails?uenNo=202501486H
JA CONSTRUCTION & ENGINEERING PTE. LTD.,202423996Z,60 PAYA LEBAR ROAD #07-54 PAYA LEBAR SQUARE SINGAPORE 409051,86619396,,fm-registry,housekeeping-cleansing-desilting-conservancy-service,FM02,"Housekeeping, Cleansing, Desilting & Conservancy Service",All,https://www.bca.gov.sg/eBACS/BCA_DIRECTORY/Company/CompanyDetails?uenNo=202423996Z
JARDINE ENGINEERING (SINGAPORE) PTE LTD,199802859D,1A INTERNATIONAL BUSINESS PARK #02-01 SINGAPORE 609933,63620660,63620770,fm-registry,housekeeping-cleansing-desilting-conservancy-service,FM02,"Housekeeping, Cleansing, Desilting & Conservancy Service",All,https://www.bca.gov.sg/eBACS/BCA_DIRECTORY/Company/CompanyDetails?uenNo=199802859D
JD ENGINEERING SERVICES PTE LTD,202008871R,50 SERANGOON NORTH AVE 4 #07-16 FIRST CENTER SINGAPORE 555856,65708642,65708430,fm-registry,housekeeping-cleansing-desilting-conservancy-service,FM02,"Housekeeping, Cleansing, Desilting & Conservancy Service",All,https://www.bca.gov.sg/eBACS/BCA_DIRECTORY/Company/CompanyDetails?uenNo=202008871R
JET ENGRG SOLUTIONS,53329836M,5004 ANG MO KIO AVENUE 5 #02-09 TECHPLACE II SINGAPORE 569872,93877813,,fm-registry,housekeeping-cleansing-desilting-conservancy-service,FM02,"Housekeeping, Cleansing, Desilting & Conservancy Service",All,https://www.bca.gov.sg/eBACS/BCA_DIRECTORY/Company/CompanyDetails?uenNo=53329836M
JETTERS INCZ. PTE. LTD.,201532713R,7 TEMASEK BLVD 12-07 SUNTEC TOWER ONE SINGAPORE 038987,88772277,66358688,fm-registry,housekeeping-cleansing-desilting-conservancy-service,FM02,"Housekeeping, Cleansing, Desilting & Conservancy Service",All,https://www.bca.gov.sg/eBACS/BCA_DIRECTORY/Company/CompanyDetails?uenNo=201532713R
JETTERS SOLUTIONS PTE LTD,199303959R,7030 ANG MO KIO AVENUE 5 #05-31 NORTHSTAR @ AMK SINGAPORE 569880,65700374,65700165,fm-registry,housekeeping-cleansing-desilting-conservancy-service,FM02,"Housekeeping, Cleansing, Desilting & Conservancy Service",All,https://www.bca.gov.sg/eBACS/BCA_DIRECTORY/Company/CompanyDetails?uenNo=199303959R
JET-VACS SERVICE PTE LTD,200205569N,3005 UBI AVENUE 3 #03-52 KAMPONG UBI INDUSTRIAL ESTATE SINGAPORE 408861,68420828,67476430,fm-registry,housekeeping-cleansing-desilting-conservancy-service,FM02,"Housekeeping, Cleansing, Desilting & Conservancy Service",All,https://www.bca.gov.sg/eBACS/BCA_DIRECTORY/Company/CompanyDetails?uenNo=200205569N
JHY CLEANING SERVICES PTE LTD,201704340H,12 ARUMUGAM ROAD #02-09A LTC BUIDLING B SINGAPORE 409958,93243233,,fm-registry,housekeeping-cleansing-desilting-conservancy-service,FM02,"Housekeeping, Cleansing, Desilting & Conservancy Service",All,https://www.bca.gov.sg/eBACS/BCA_DIRECTORY/Company/CompanyDetails?uenNo=201704340H
JIM-MIKE CLEANING SERVICES PTE. LTD.,198300529E,48 TOH GUAN ROAD EAST #06-118 ENTERPRISE HUB SINGAPORE 608586,65156101,65156102,fm-registry,housekeeping-cleansing-desilting-conservancy-service,FM02,"Housekeeping, Cleansing, Desilting & Conservancy Service",All,https://www.bca.gov.sg/eBACS/BCA_DIRECTORY/Company/CompanyDetails?uenNo=198300529E
JIS CONSTRUCTION PTE LTD,201631728K,- 21 TOH GUAN EAST ROAD #09-12 TOH GUAN CENTRE SINGAPORE 608609,93297972,,fm-registry,housekeeping-cleansing-desilting-conservancy-service,FM02,"Housekeeping, Cleansing, Desilting & Conservancy Service",All,https://www.bca.gov.sg/eBACS/BCA_DIRECTORY/Company/CompanyDetails?uenNo=201631728K
